Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Previous Purchases,Payment Method,Sale Applied
38,Male,Belt,Accessories,26.66920097278768,Washington,S,Olive,Spring,4.8,No,Free Shipping,18,Credit Card,No
22,Male,Shirt,Clothing,92.15027379673845,Missouri,L,Blue,Spring,4.8,No,Store Pickup,28,Cash,No
40,Male,Scarf,Accessories,60.30740348479992,Washington,S,Gray,Summer,4.4,No,Next Day Air,42,Credit Card,No
54,Male,Gloves,Accessories,65.81251198325538,Kansas,M,Green,Fall,3.7,No,Free Shipping,5,Credit Card,No
70,Male,Pants,Clothing,57.59792364576329,Minnesota,M,Silver,Fall,3.9,No,Express,50,Venmo,No
52,Male,Sneakers,Footwear,53.851946765986185,Colorado,S,Teal,Spring,3.8,No,Express,33,Venmo,No
34,Male,Jacket,Outerwear,24.77656141438437,Utah,M,Beige,Fall,4.1,No,Store Pickup,1,Credit Card,No
65,Male,Shoes,Footwear,78.61528238133049,North Carolina,L,Lavender,Spring,4.0,No,Store Pickup,14,Cash,No
38,Male,Blouse,Clothing,31.28546135672868,Florida,XL,Gray,Summer,4.5,No,Express,48,Credit Card,No
35,Male,Boots,Footwear,46.921211612067104,New Hampshire,S,Yellow,Winter,4.0,No,Express,26,Cash,No
40,Male,Socks,Clothing,73.85927374146439,Illinois,M,Gray,Spring,4.5,No,2-Day Shipping,44,Credit Card,No
23,Male,T-shirt,Clothing,101.72636913913402,Louisiana,M,Yellow,Winter,2.7,No,Standard,18,Debit Card,No
45,Male,Sandals,Footwear,36.11788906230469,Alabama,S,Black,Summer,3.8,No,Next Day Air,31,Venmo,No
40,Male,Sneakers,Footwear,95.68825960944967,Florida,L,Beige,Winter,3.8,No,Standard,18,Debit Card,No
42,Male,Jewelry,Accessories,135.5288116903097,Alabama,L,Indigo,Summer,3.8,No,2-Day Shipping,41,Credit Card,No
57,Male,Sandals,Footwear,39.71516776577897,California,L,Green,Winter,4.3,No,Next Day Air,18,Debit Card,No
18,Male,Jacket,Outerwear,109.34425149937248,Maryland,M,Purple,Summer,3.5,No,Free Shipping,3,Bank Transfer,No
18,Male,Skirt,Clothing,68.08711875046426,Nevada,M,Orange,Spring,3.8,No,Next Day Air,5,Credit Card,No
56,Male,Shirt,Clothing,3.024319033537438,Massachusetts,M,Teal,Winter,3.7,No,2-Day Shipping,13,Debit Card,No
35,Male,Shorts,Clothing,10.393727485220204,South Carolina,M,Gold,Summer,4.8,No,2-Day Shipping,22,PayPal,No
49,Male,Socks,Clothing,86.21759218445933,Delaware,L,Gray,Fall,4.9,No,Free Shipping,45,PayPal,No
49,Male,Jacket,Outerwear,114.4330022384892,Hawaii,M,Cyan,Fall,4.3,No,Store Pickup,39,PayPal,No
34,Male,Jewelry,Accessories,34.44901759244932,Florida,L,Teal,Summer,4.4,No,Next Day Air,18,Venmo,No
63,Male,T-shirt,Clothing,96.22309860494695,Rhode Island,M,Violet,Winter,3.4,No,Free Shipping,19,PayPal,No
42,Male,Gloves,Accessories,15.97648619896882,Wyoming,XL,Indigo,Spring,4.3,No,Next Day Air,29,Debit Card,No
41,Male,Shoes,Footwear,88.7582210430789,Colorado,L,Pink,Summer,4.6,No,Store Pickup,19,Credit Card,No
26,Male,Shoes,Footwear,68.95213111173761,Virginia,L,Gold,Fall,3.8,No,Free Shipping,22,Debit Card,No
48,Male,Shoes,Footwear,103.27263765249936,Nebraska,S,Maroon,Summer,3.9,No,Express,21,Bank Transfer,No
62,Male,Hoodie,Clothing,48.73774780194601,Oklahoma,M,Brown,Spring,2.6,No,Store Pickup,22,PayPal,No
24,Male,Belt,Accessories,70.58476412637893,North Dakota,M,Gold,Winter,4.2,No,Store Pickup,44,PayPal,No
48,Male,Coat,Outerwear,-13.08427713254268,Michigan,L,Teal,Spring,4.6,No,Store Pickup,42,Bank Transfer,No
31,Male,Blouse,Clothing,25.97896293592989,California,M,Turquoise,Fall,5.0,No,Standard,33,Credit Card,No
41,Male,Skirt,Clothing,40.73477103467019,Tennessee,L,Olive,Fall,4.2,No,Standard,6,Bank Transfer,No
24,Male,T-shirt,Clothing,79.08589509923395,Ohio,L,Cyan,Winter,4.3,No,Store Pickup,44,Credit Card,No
60,Male,Jeans,Clothing,120.71564383644308,Florida,XL,Beige,Spring,3.3,No,Free Shipping,24,Cash,No
38,Male,Scarf,Accessories,60.57892640701903,Missouri,M,Blue,Fall,4.9,No,Express,16,PayPal,No
58,Male,Backpack,Accessories,89.60432210900899,South Carolina,L,Gold,Spring,4.4,No,Standard,12,Bank Transfer,No
53,Male,Backpack,Accessories,45.8501502495595,Arizona,M,Green,Winter,3.1,No,2-Day Shipping,50,PayPal,No
44,Male,Scarf,Accessories,4.428248319869667,Indiana,XL,Green,Winter,3.5,No,Store Pickup,42,Cash,No
51,Male,Hat,Accessories,98.39303651837956,North Dakota,M,Turquoise,Summer,3.9,No,2-Day Shipping,50,PayPal,No
36,Male,Coat,Outerwear,83.91640337984657,Montana,XL,Yellow,Fall,3.9,No,Store Pickup,10,PayPal,No
20,Male,Dress,Clothing,42.36954653796708,Missouri,M,Yellow,Fall,4.3,No,Store Pickup,32,Debit Card,No
32,Male,Gloves,Accessories,55.95352967076673,Kentucky,S,Blue,Spring,3.8,No,Express,37,Venmo,No
66,Male,Sweater,Clothing,16.255428717728954,Georgia,L,Charcoal,Spring,2.7,No,2-Day Shipping,15,Bank Transfer,No
49,Male,Skirt,Clothing,24.485838416767763,Kentucky,M,Yellow,Fall,4.4,No,Store Pickup,27,Credit Card,No
27,Male,Blouse,Clothing,72.6830483497605,Georgia,L,Purple,Spring,3.5,No,Express,7,Venmo,No
29,Male,Dress,Clothing,77.25508122274394,Alaska,M,Green,Summer,3.4,No,Free Shipping,49,PayPal,No
29,Male,Jacket,Outerwear,16.283497422296293,Maine,L,Charcoal,Spring,4.0,No,Standard,44,PayPal,No
55,Male,Coat,Outerwear,109.58746565913006,New Mexico,L,Silver,Winter,4.8,No,Express,13,PayPal,No
57,Male,Dress,Clothing,4.024119296826878,New York,L,Turquoise,Spring,4.5,No,Next Day Air,38,PayPal,No
29,Male,Shorts,Clothing,37.32625001818424,Oklahoma,M,Gray,Winter,4.4,No,Standard,10,Debit Card,No
31,Male,Jeans,Clothing,91.25182585707904,Wyoming,L,Red,Summer,4.1,No,2-Day Shipping,25,Debit Card,No
25,Male,Hat,Accessories,21.483865424188068,Alabama,M,Beige,Summer,4.6,No,Next Day Air,18,Credit Card,No
61,Male,Gloves,Accessories,11.448706953286898,Maryland,M,Maroon,Fall,3.8,No,Store Pickup,6,Cash,No
53,Male,Sneakers,Footwear,90.88218806094744,West Virginia,L,Indigo,Spring,2.9,No,Free Shipping,35,Bank Transfer,No
22,Male,Shoes,Footwear,1.3766893772063682,Kentucky,M,Red,Summer,2.8,No,Standard,31,Credit Card,No
28,Male,Hoodie,Clothing,17.711914753812245,Kansas,XL,Maroon,Summer,3.0,No,Store Pickup,41,Bank Transfer,No
18,Male,Sneakers,Footwear,106.24121786503792,Idaho,S,Red,Fall,4.2,No,2-Day Shipping,8,Credit Card,No
44,Male,Handbag,Accessories,60.66781018565191,Ohio,S,Black,Winter,4.1,No,Free Shipping,34,Credit Card,No
32,Male,Blouse,Clothing,57.969222279110085,Iowa,XL,Black,Fall,4.1,No,Express,20,Venmo,No
34,Male,Belt,Accessories,88.04979610616716,Michigan,L,Pink,Summer,4.6,No,2-Day Shipping,38,PayPal,No
67,Male,Socks,Clothing,66.44739723397015,South Dakota,L,Blue,Spring,2.5,No,Store Pickup,35,Venmo,No
66,Male,Blouse,Clothing,79.77799327595159,Nebraska,L,Green,Summer,3.0,No,Store Pickup,6,Debit Card,No
28,Male,Jewelry,Accessories,110.57716101563592,California,M,Orange,Fall,3.8,No,Next Day Air,50,PayPal,No
70,Male,Shorts,Clothing,83.70636285130048,Nevada,M,Orange,Fall,4.1,No,Free Shipping,47,Venmo,No
37,Male,Boots,Footwear,31.83468556718148,Kansas,L,Magenta,Winter,3.3,No,Standard,23,PayPal,No
28,Male,Coat,Outerwear,13.391111868868697,Ohio,M,Indigo,Spring,5.0,No,2-Day Shipping,13,Credit Card,No
43,Male,T-shirt,Clothing,44.450282105315154,Vermont,S,Beige,Spring,3.8,No,Next Day Air,31,Debit Card,No
37,Male,Sweater,Clothing,76.36796441777368,Georgia,L,Green,Fall,3.3,No,Express,16,Debit Card,No
54,Male,Sunglasses,Accessories,123.0319718589286,Maryland,M,Red,Winter,5.0,No,Express,40,Debit Card,No
50,Male,Hat,Accessories,35.00900185072278,Connecticut,L,Beige,Spring,2.9,No,2-Day Shipping,45,PayPal,No
46,Male,Gloves,Accessories,57.93839396480364,Washington,M,Green,Fall,2.5,No,Next Day Air,50,Venmo,No
60,Male,Socks,Clothing,104.03895235445836,California,M,Orange,Summer,4.7,No,Standard,1,Bank Transfer,No
40,Male,Handbag,Accessories,67.03878745371173,Montana,L,Cyan,Spring,2.9,No,2-Day Shipping,10,Cash,No
64,Male,Coat,Outerwear,49.32057456095297,Idaho,M,Violet,Summer,3.7,No,Store Pickup,48,Credit Card,No
18,Male,Coat,Outerwear,93.00400412503387,Pennsylvania,XL,Lavender,Summer,4.4,No,2-Day Shipping,38,Credit Card,No
37,Male,Pants,Clothing,59.91334979567929,Maine,L,Turquoise,Winter,2.9,No,Next Day Air,21,Debit Card,No
36,Male,Belt,Accessories,101.19837112010724,Montana,L,Pink,Summer,3.6,No,Store Pickup,38,Venmo,No
51,Male,Sunglasses,Accessories,83.13446118272365,New Jersey,S,Beige,Spring,4.8,No,2-Day Shipping,31,Credit Card,No
26,Male,Hoodie,Clothing,69.33606762559225,Louisiana,L,Silver,Winter,4.7,No,Free Shipping,9,Debit Card,No
68,Male,Handbag,Accessories,73.69011296961101,Maine,M,Gold,Summer,2.6,No,Free Shipping,47,Cash,No
27,Male,Gloves,Accessories,95.75310851747672,Florida,L,Silver,Winter,3.4,No,Standard,8,Cash,No
28,Male,Skirt,Clothing,89.58664748885617,Missouri,L,Green,Fall,3.5,No,Next Day Air,30,Debit Card,No
49,Male,Sunglasses,Accessories,116.90422711824644,North Dakota,M,Teal,Winter,3.4,No,2-Day Shipping,22,Bank Transfer,No
70,Male,Dress,Clothing,99.60141518382804,Connecticut,S,Gold,Fall,5.0,No,2-Day Shipping,3,Bank Transfer,No
30,Male,Gloves,Accessories,77.95486178182789,Virginia,M,Cyan,Spring,4.6,No,Standard,15,PayPal,No
27,Male,Sneakers,Footwear,41.318485041089225,Montana,L,Gold,Spring,4.8,No,2-Day Shipping,10,Bank Transfer,No
19,Male,T-shirt,Clothing,38.43173221228911,Vermont,L,Violet,Summer,3.7,No,Free Shipping,19,Cash,No
64,Male,Dress,Clothing,47.778810009392245,Georgia,M,Black,Summer,4.7,No,Next Day Air,36,Bank Transfer,No
42,Male,Handbag,Accessories,82.65493626906154,Virginia,XL,Brown,Winter,4.4,No,Express,12,Bank Transfer,No
69,Male,Socks,Clothing,67.83396492107939,Vermont,M,Indigo,Winter,3.5,No,2-Day Shipping,49,Debit Card,No
28,Male,Sneakers,Footwear,16.9969153405661,Montana,L,Yellow,Winter,3.8,No,Standard,7,Debit Card,No
47,Male,Jacket,Outerwear,42.79002461240453,New Jersey,M,Purple,Summer,4.7,No,Next Day Air,28,Bank Transfer,No
69,Male,Hoodie,Clothing,43.57873007024228,Wyoming,L,White,Spring,3.1,No,Store Pickup,30,Credit Card,No
56,Male,Sandals,Footwear,47.15545732303772,Maine,XL,Turquoise,Winter,5.0,No,Free Shipping,29,PayPal,No
28,Male,Shoes,Footwear,88.48984866695075,New Mexico,M,Olive,Spring,3.7,No,Free Shipping,9,Debit Card,No
50,Male,Sandals,Footwear,30.88807962341907,Colorado,M,Beige,Winter,3.0,No,Next Day Air,27,Debit Card,No
39,Male,Coat,Outerwear,97.37483311185024,Connecticut,S,Lavender,Spring,4.5,No,Store Pickup,21,Venmo,No
35,Male,Gloves,Accessories,71.16598247721372,Maryland,L,White,Winter,4.7,No,Express,36,Credit Card,No
59,Male,Coat,Outerwear,20.25800595051198,Oregon,L,Brown,Winter,3.5,No,Free Shipping,19,Debit Card,No
44,Male,Boots,Footwear,68.91075515131556,New York,M,Charcoal,Summer,4.4,No,2-Day Shipping,47,Cash,No
66,Male,Skirt,Clothing,79.98204221486287,Oklahoma,L,Maroon,Winter,2.6,No,Standard,38,Bank Transfer,No
20,Male,Skirt,Clothing,88.12066104671635,Alabama,M,Red,Winter,4.2,No,2-Day Shipping,22,Venmo,No
45,Male,Pants,Clothing,34.56801496283866,North Dakota,M,Maroon,Fall,2.6,No,Express,29,Venmo,No
49,Male,Hat,Accessories,66.64252506638381,Nebraska,S,Teal,Spring,4.8,No,Free Shipping,42,Bank Transfer,No
60,Male,Backpack,Accessories,55.85941598386781,Arizona,L,Orange,Summer,2.9,No,Store Pickup,47,PayPal,No
61,Male,Scarf,Accessories,94.80766327039572,Illinois,S,Olive,Spring,4.3,No,2-Day Shipping,10,Credit Card,No
36,Male,Scarf,Accessories,64.50410032213132,South Carolina,XL,Olive,Fall,2.6,No,Store Pickup,10,Venmo,No
33,Male,Shirt,Clothing,87.0133144276242,Kansas,M,Beige,Spring,3.8,No,Next Day Air,1,PayPal,No
49,Male,Boots,Footwear,79.9954737436192,Kansas,L,Green,Summer,4.2,No,Standard,7,Credit Card,No
31,Male,Coat,Outerwear,37.14126317256353,Idaho,M,Black,Summer,3.9,No,Store Pickup,10,Venmo,No
19,Male,Belt,Accessories,80.79357721053105,California,M,Green,Winter,3.1,No,Free Shipping,11,Credit Card,No
39,Male,Boots,Footwear,89.9765684040507,North Dakota,S,Violet,Fall,3.6,No,Store Pickup,5,Cash,No
66,Male,Sneakers,Footwear,76.4194588877878,Georgia,S,Silver,Fall,4.0,No,Express,21,PayPal,No
25,Male,Shirt,Clothing,74.84037695985599,Illinois,L,Maroon,Spring,3.4,No,Next Day Air,24,Bank Transfer,No
63,Male,Blouse,Clothing,13.479303146648393,Delaware,M,Cyan,Summer,2.6,No,Standard,37,Credit Card,No
56,Male,Jacket,Outerwear,-12.066858397424888,Connecticut,L,Teal,Summer,4.5,No,Express,22,Venmo,No
20,Male,Skirt,Clothing,110.94305423507392,Tennessee,M,Olive,Fall,4.9,No,Standard,16,Debit Card,No
58,Male,Socks,Clothing,39.42325087983192,Maryland,M,Red,Summer,4.4,No,2-Day Shipping,44,PayPal,No
34,Male,Sandals,Footwear,74.74448471913759,Rhode Island,XL,Lavender,Fall,3.5,No,Express,14,Venmo,No
28,Male,T-shirt,Clothing,45.86957823827987,New York,S,Orange,Winter,3.3,No,Express,23,Bank Transfer,No
22,Male,Jacket,Outerwear,59.15974720161741,New Mexico,L,Brown,Winter,3.1,No,Standard,46,Debit Card,No
37,Male,Belt,Accessories,85.19872768093244,California,S,Gray,Fall,4.2,No,Express,46,Cash,No
54,Male,Shoes,Footwear,96.34011899153396,Maine,M,Orange,Spring,4.9,No,Next Day Air,16,PayPal,No
65,Male,Blouse,Clothing,47.67138646400955,New York,M,Orange,Fall,3.9,No,Standard,40,Credit Card,No
57,Male,Shoes,Footwear,-1.3191142240106863,Hawaii,M,Turquoise,Winter,4.2,No,Free Shipping,21,Cash,No
38,Male,Sweater,Clothing,74.23887970772802,New Hampshire,S,Cyan,Fall,4.9,No,Store Pickup,25,PayPal,No
70,Male,Boots,Footwear,51.22501062467712,Nebraska,M,Yellow,Fall,2.8,No,Store Pickup,25,Bank Transfer,No
56,Male,Handbag,Accessories,63.61445721507594,Montana,M,White,Fall,4.1,No,Standard,25,Debit Card,No
56,Male,Blouse,Clothing,80.86776934684502,Wisconsin,M,Blue,Summer,4.8,No,Next Day Air,27,Venmo,No
22,Male,Skirt,Clothing,-0.5247046579663959,Tennessee,S,Purple,Winter,4.1,No,Next Day Air,12,Cash,No
57,Male,Backpack,Accessories,66.17305622961342,Montana,M,Gray,Summer,3.0,No,Free Shipping,27,Debit Card,No
53,Male,Shirt,Clothing,46.41256983635857,Michigan,L,Cyan,Fall,4.2,No,2-Day Shipping,40,Credit Card,No
53,Male,Sweater,Clothing,65.94659428312931,Texas,L,Pink,Spring,3.8,No,Standard,38,Credit Card,No
19,Male,Scarf,Accessories,50.55281627564218,Pennsylvania,S,Gold,Spring,3.3,No,2-Day Shipping,44,Bank Transfer,No
49,Male,Handbag,Accessories,102.2537674997985,New York,L,Silver,Fall,4.7,No,2-Day Shipping,27,Venmo,No
44,Male,Scarf,Accessories,51.41473212614423,Alabama,M,Gray,Spring,4.3,No,2-Day Shipping,30,Credit Card,No
27,Male,Jeans,Clothing,71.67455419832999,Virginia,M,Brown,Fall,2.7,No,Standard,24,Credit Card,No
60,Male,Socks,Clothing,68.28397073895404,Pennsylvania,XL,Pink,Winter,4.2,No,Express,38,Cash,No
62,Male,Sunglasses,Accessories,25.852840848141064,Mississippi,L,Maroon,Winter,4.2,No,Free Shipping,4,PayPal,No
52,Male,Sneakers,Footwear,68.66951120102682,Wyoming,S,Peach,Winter,2.5,No,Next Day Air,32,Venmo,No
30,Male,Shoes,Footwear,90.71623240013878,New Mexico,L,Brown,Winter,3.6,No,Express,32,Credit Card,No
66,Male,Socks,Clothing,81.88203644126665,North Dakota,L,Green,Winter,3.4,No,Standard,28,Bank Transfer,No
29,Male,Sunglasses,Accessories,27.03425407018798,New Jersey,M,Lavender,Summer,3.3,No,Standard,6,Debit Card,No
24,Male,Sweater,Clothing,26.20036451705576,Vermont,M,Cyan,Winter,4.6,No,Standard,24,PayPal,No
51,Male,Shoes,Footwear,81.0356547233509,Alaska,M,Black,Spring,3.9,No,Store Pickup,38,Venmo,No
67,Male,Socks,Clothing,47.34797631804922,Indiana,M,Charcoal,Winter,3.7,No,Next Day Air,28,Debit Card,No
50,Male,Boots,Footwear,67.96998459785853,Alabama,XL,Silver,Spring,3.1,No,Express,9,PayPal,No
37,Male,Hoodie,Clothing,12.804627084218286,Michigan,M,Gray,Spring,4.9,No,Express,21,Debit Card,No
69,Male,Gloves,Accessories,46.47904627835924,Washington,L,Peach,Winter,4.7,No,Standard,31,Debit Card,No
60,Male,Backpack,Accessories,54.73069677753448,Virginia,L,Peach,Fall,2.9,No,Next Day Air,18,Credit Card,No
21,Male,Gloves,Accessories,99.20561013165772,Tennessee,XL,Cyan,Spring,4.1,No,Express,5,Cash,No
44,Male,Blouse,Clothing,74.72482147578778,South Dakota,L,Magenta,Fall,4.0,No,Next Day Air,22,Cash,No
26,Male,Scarf,Accessories,51.85698170209914,New Hampshire,L,Teal,Summer,2.7,No,Store Pickup,37,PayPal,No
40,Male,Hat,Accessories,83.87575763099771,South Dakota,M,Peach,Spring,4.0,No,2-Day Shipping,22,Debit Card,No
41,Male,Scarf,Accessories,65.02695296859098,Pennsylvania,M,Black,Fall,2.5,No,Next Day Air,36,PayPal,No
62,Male,Sandals,Footwear,23.65593990823173,Wisconsin,M,Teal,Summer,4.5,No,Free Shipping,23,PayPal,No
39,Male,Sweater,Clothing,44.83009330599861,California,M,Turquoise,Spring,3.9,No,Express,44,Debit Card,No
53,Male,Backpack,Accessories,67.39198571588466,Rhode Island,L,Gold,Spring,4.9,No,2-Day Shipping,25,Bank Transfer,No
24,Male,Blouse,Clothing,16.515337114633912,Alabama,L,Green,Winter,3.3,No,2-Day Shipping,40,PayPal,No
41,Male,Scarf,Accessories,48.80396822249574,Oklahoma,M,Brown,Fall,3.8,No,Express,12,PayPal,No
19,Male,Socks,Clothing,53.70498669447505,Illinois,L,Blue,Summer,2.9,No,Standard,14,Venmo,No
36,Male,Hat,Accessories,58.07624275523813,Tennessee,M,Gold,Summer,4.0,No,2-Day Shipping,14,Debit Card,No
21,Male,Dress,Clothing,49.4097827961518,Alabama,M,Peach,Fall,4.1,No,Store Pickup,10,Debit Card,No
25,Male,Coat,Outerwear,57.06941489819842,Kansas,M,Violet,Spring,3.1,No,Store Pickup,17,Bank Transfer,No
65,Male,Shirt,Clothing,50.99952131186204,Arizona,XL,Yellow,Winter,4.6,No,Express,24,Debit Card,No
42,Male,Shirt,Clothing,72.33124060419279,Michigan,M,Black,Winter,4.6,No,Next Day Air,31,Bank Transfer,No
40,Male,Jeans,Clothing,33.007095606029395,Missouri,L,Silver,Spring,2.6,No,2-Day Shipping,36,Cash,No
58,Male,Socks,Clothing,78.56280373749374,Louisiana,M,Brown,Winter,5.0,No,2-Day Shipping,38,PayPal,No
40,Male,Sandals,Footwear,26.92085255837003,Connecticut,L,Peach,Fall,2.9,No,2-Day Shipping,23,Debit Card,No
62,Male,Blouse,Clothing,87.14534658797888,Connecticut,M,Cyan,Winter,3.5,No,2-Day Shipping,47,PayPal,No
38,Male,Shirt,Clothing,83.386886740725,Oregon,M,Olive,Spring,3.7,No,2-Day Shipping,20,Venmo,No
37,Male,Sunglasses,Accessories,11.565248933254932,West Virginia,L,Black,Fall,2.9,No,Store Pickup,41,Venmo,No
65,Male,Jacket,Outerwear,84.53641744278796,Florida,M,Orange,Winter,4.3,No,Free Shipping,44,Bank Transfer,No
55,Male,Dress,Clothing,33.06639830825469,New Hampshire,L,Beige,Spring,3.2,No,Store Pickup,31,Cash,No
43,Male,Sunglasses,Accessories,82.56689779347893,Oregon,M,Peach,Winter,4.2,No,Next Day Air,11,Credit Card,No
43,Male,Boots,Footwear,109.46904180597072,Oregon,M,Pink,Winter,4.2,No,Standard,25,PayPal,No
45,Male,Scarf,Accessories,115.80922103580696,Utah,M,Brown,Winter,3.8,No,Free Shipping,31,Cash,No
64,Male,Shorts,Clothing,-3.991624738551952,Missouri,M,Magenta,Fall,4.4,No,Standard,40,Debit Card,No
28,Male,Shorts,Clothing,49.594648357583495,West Virginia,L,Cyan,Winter,3.1,No,2-Day Shipping,23,Credit Card,No
69,Male,Jeans,Clothing,113.22793108983184,California,XL,Silver,Fall,5.0,No,Standard,5,Debit Card,No
54,Male,Scarf,Accessories,34.034734224947634,California,M,Indigo,Winter,4.7,No,Standard,26,PayPal,No
52,Male,Shorts,Clothing,54.37555287509721,Illinois,M,Beige,Summer,3.0,No,Express,11,Credit Card,No
23,Male,Sneakers,Footwear,85.75863836825106,Hawaii,XL,Black,Fall,4.2,No,Next Day Air,44,Debit Card,No
26,Male,Jewelry,Accessories,14.549103875111722,Washington,L,Yellow,Spring,3.0,No,Store Pickup,47,Cash,No
48,Male,Shoes,Footwear,24.649943579714726,Wisconsin,M,Maroon,Summer,3.7,No,Free Shipping,46,PayPal,No
49,Male,Hoodie,Clothing,116.35322933687004,Virginia,M,Cyan,Summer,2.7,No,Free Shipping,35,Cash,No
53,Male,Jacket,Outerwear,56.42990621651296,Oregon,M,Pink,Winter,4.3,No,2-Day Shipping,8,Bank Transfer,No
69,Male,Shorts,Clothing,106.02952550479048,Pennsylvania,XL,Violet,Fall,2.7,No,2-Day Shipping,30,Bank Transfer,No
26,Male,Socks,Clothing,32.811784328009935,Virginia,M,Lavender,Summer,3.7,No,Next Day Air,14,Credit Card,No
21,Male,Coat,Outerwear,41.813918418562885,Hawaii,XL,Lavender,Fall,4.3,No,Standard,30,Bank Transfer,No
59,Male,Sandals,Footwear,56.47055743377834,Nebraska,S,Black,Summer,4.0,No,Next Day Air,26,Credit Card,No
21,Male,Backpack,Accessories,44.946354132428965,Alaska,M,Olive,Fall,3.3,No,Standard,32,Venmo,No
22,Male,Pants,Clothing,92.39179984855548,Michigan,S,Indigo,Fall,4.0,No,Next Day Air,47,Cash,No
26,Male,Sweater,Clothing,35.41218511863944,North Carolina,M,Blue,Fall,2.7,No,Next Day Air,11,Credit Card,No
41,Male,Jacket,Outerwear,86.13046100372276,North Carolina,S,Green,Winter,4.2,No,Free Shipping,28,PayPal,No
37,Male,Sneakers,Footwear,15.377849948885558,Minnesota,L,Pink,Spring,4.6,No,Standard,2,Debit Card,No
30,Male,Jewelry,Accessories,92.2850951203567,Georgia,M,Peach,Winter,4.8,No,Store Pickup,45,Credit Card,No
49,Male,Backpack,Accessories,92.44114883428288,West Virginia,M,Purple,Summer,2.8,No,Free Shipping,7,Credit Card,No
49,Male,Jewelry,Accessories,55.75617966001378,Delaware,M,Peach,Winter,4.5,No,Next Day Air,28,Bank Transfer,No
58,Male,Shoes,Footwear,71.48706719741006,North Dakota,S,Olive,Summer,3.0,No,2-Day Shipping,34,Bank Transfer,No
70,Male,Jacket,Outerwear,35.31845538040119,Florida,M,Olive,Fall,4.6,No,Free Shipping,26,Debit Card,No
27,Male,Jacket,Outerwear,37.292118517872005,Oregon,M,Purple,Spring,3.3,No,Standard,45,Cash,No
65,Male,T-shirt,Clothing,17.606713226157687,Idaho,M,Violet,Spring,4.4,No,Next Day Air,34,Debit Card,No
57,Male,Sneakers,Footwear,56.52895698251524,Virginia,XL,Maroon,Summer,4.4,No,Standard,47,Credit Card,No
20,Male,Jacket,Outerwear,96.51291484194329,North Dakota,XL,White,Summer,4.3,No,Express,42,Cash,No
34,Male,Hoodie,Clothing,77.50615844081884,Alabama,S,Olive,Fall,3.4,No,Express,27,Bank Transfer,No
59,Male,Jacket,Outerwear,58.60946142333283,Hawaii,M,Peach,Winter,2.8,No,Store Pickup,43,Venmo,No
54,Male,T-shirt,Clothing,70.37054808656664,Oregon,M,Blue,Spring,3.4,No,Standard,16,Cash,No
36,Male,Gloves,Accessories,61.52094342883012,Utah,M,Brown,Spring,5.0,No,Store Pickup,40,Credit Card,No
21,Male,Sneakers,Footwear,18.26471525523565,Hawaii,S,Black,Fall,4.5,No,Free Shipping,29,Cash,No
52,Male,T-shirt,Clothing,-8.131542014773586,Connecticut,M,Yellow,Fall,2.7,No,Store Pickup,38,Credit Card,No
43,Male,Sneakers,Footwear,93.9916780841084,Wyoming,XL,Magenta,Winter,3.4,No,Store Pickup,34,Credit Card,No
